Date	CampaignName	CampaignUrlPath	LocationOfPresenceName	Impressions	Clicks	Cost
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тамбовская область	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тверь	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тихорецкий район	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Троицк	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Туапсинский район	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тула	4	1	16160000
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тулун	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тюмень	6	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Тюменская область	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Удмуртская Республика	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Улан-Удэ	1	1	18900000
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ульяновск	3	1	11130000
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Урай	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Усолье-Сибирское	2	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Уссурийск	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Уфа	2	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Хабаровск	4	1	12110000
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Хабаровский край	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ханты-Мансийск	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Химки	2	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Челябинск	3	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Черкесск	4	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Чита	4	1	37640000
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Шахты	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Энгельс	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Южно-Сахалинск	2	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ялта	4	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ямало-Ненецкий автономный округ	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ярославль	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ярославская область	1	0	0
2022-08-27	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ярцево	1	0	0
2022-08-27	поиск	--	Астрахань	2	0	0
2022-08-27	поиск	--	Балашиха	1	1	32430000
2022-08-27	поиск	--	Барнаул	1	0	0
2022-08-27	поиск	--	Белая Калитва	1	0	0
2022-08-27	поиск	--	Белгород	2	0	0
2022-08-27	поиск	--	Белокалитвинский район	1	0	0
2022-08-27	поиск	--	Бологое	2	0	0
2022-08-27	поиск	--	Брянская область	1	0	0
2022-08-27	поиск	--	Буйнакск	2	1	49800000
2022-08-27	поиск	--	Великий Новгород	1	0	0
2022-08-27	поиск	--	Владикавказ	4	1	67150000
2022-08-27	поиск	--	Волгоград	2	0	0
2022-08-27	поиск	--	Волгоградская область	1	0	0
2022-08-27	поиск	--	Вологда	2	1	25770000
2022-08-27	поиск	--	Воронеж	4	0	0
2022-08-27	поиск	--	Воронежская область	1	0	0
2022-08-27	поиск	--	Всеволожский район	2	0	0
2022-08-27	поиск	--	Выкса	1	0	0
2022-08-27	поиск	--	Гатчина	1	0	0
2022-08-27	поиск	--	Георгиевск	4	0	0
2022-08-27	поиск	--	Красногорск (городской округ)	1	0	0
2022-08-27	поиск	--	Гусь-Хрустальный	1	0	0
2022-08-27	поиск	--	Дербент	2	1	112650000
2022-08-27	поиск	--	Дмитров	1	0	0
2022-08-27	поиск	--	Дмитровский городской округ	2	0	0
2022-08-27	поиск	--	Екатеринбург	5	2	163330000
2022-08-27	поиск	--	Ессентуки	1	0	0
2022-08-27	поиск	--	Забайкальский край	1	1	110660000
2022-08-27	поиск	--	Иркутск	1	0	0
2022-08-27	поиск	--	Иркутская область	1	0	0
2022-08-27	поиск	--	Ишимбай	1	0	0
2022-08-27	поиск	--	Кабардино-Балкарская Республика	1	0	0
2022-08-27	поиск	--	Казань	2	0	0
2022-08-27	поиск	--	Калининград	2	0	0
2022-08-27	поиск	--	Калининградская область	2	0	0
2022-08-27	поиск	--	Каменск-Уральский	1	0	0
2022-08-27	поиск	--	Карачаево-Черкесская Республика	2	0	0
2022-08-27	поиск	--	Кемерово	2	0	0
2022-08-27	поиск	--	Киров	6	0	0
2022-08-27	поиск	--	Костромская область	1	0	0
2022-08-27	поиск	--	Красногорск	4	0	0
2022-08-27	поиск	--	Краснодар	9	0	0
2022-08-27	поиск	--	Краснодарский край	4	1	130120000
2022-08-27	поиск	--	Красноярск	2	0	0
2022-08-27	поиск	--	Красноярский край	2	0	0
2022-08-27	поиск	--	Курган	2	0	0
2022-08-27	поиск	--	Лангепас	1	1	100420000
2022-08-27	поиск	--	Липецк	1	0	0
2022-08-27	поиск	--	Липецкая область	1	0	0
2022-08-27	поиск	--	Лобня	1	0	0
2022-08-27	поиск	--	Магнитогорск	1	0	0
2022-08-27	поиск	--	Махачкала	4	0	0
2022-08-27	поиск	--	Минеральные Воды	2	0	0
2022-08-27	поиск	--	Мичуринск	1	0	0
2022-08-27	поиск	--	Москва	11	1	55000000
2022-08-27	поиск	--	Мурманск	1	0	0
2022-08-27	поиск	--	Мыски	1	0	0
2022-08-27	поиск	--	Нерюнгри	1	0	0
2022-08-27	поиск	--	Нижневартовск	2	0	0
2022-08-27	поиск	--	Нижний Новгород	3	0	0
2022-08-27	поиск	--	Нижний Тагил	1	0	0
2022-08-27	поиск	--	Новосибирск	2	1	102770000
2022-08-27	поиск	--	Новосибирская область	1	0	0
2022-08-27	поиск	--	Новочеркасск	1	0	0
2022-08-27	поиск	--	Новый Уренгой	1	0	0
2022-08-27	поиск	--	Одинцово	1	0	0
2022-08-27	поиск	--	Омск	5	1	52350000
2022-08-27	поиск	--	Омская область	1	0	0
2022-08-27	поиск	--	Оренбург	2	1	55320000
2022-08-27	поиск	--	Оренбургская область	2	0	0
2022-08-27	поиск	--	Пенза	2	1	59090000
2022-08-27	поиск	--	Пензенская область	1	0	0
2022-08-27	поиск	--	Пермский край	1	0	0
2022-08-27	поиск	--	Пермь	3	0	0
2022-08-27	поиск	--	Псков	1	1	133770000
2022-08-27	поиск	--	Радужный	1	0	0
2022-08-27	поиск	--	Республика Дагестан	6	1	38050000
2022-08-27	поиск	--	Республика Калмыкия	1	0	0
2022-08-27	поиск	--	Республика Крым	2	0	0
2022-08-27	поиск	--	Республика Северная Осетия — Алания	1	0	0
2022-08-27	поиск	--	Республика Татарстан	4	0	0
2022-08-27	поиск	--	Ростов-на-Дону	3	1	34350000
2022-08-27	поиск	--	Ростовская область	1	0	0
2022-08-27	поиск	--	Рузский городской округ	1	0	0
2022-08-27	поиск	--	Рязань	2	1	76890000
2022-08-27	поиск	--	Самара	2	0	0
2022-08-27	поиск	--	Самарская область	1	0	0
2022-08-27	поиск	--	Санкт-Петербург	17	2	99310000
2022-08-27	поиск	--	Саранск	1	1	80050000
2022-08-27	поиск	--	Саратов	3	0	0
2022-08-27	поиск	--	Саратовская область	2	0	0
2022-08-27	поиск	--	Саров	1	0	0
2022-08-27	поиск	--	Свободный	1	0	0
2022-08-27	поиск	--	Сергиев Посад	1	0	0
2022-08-27	поиск	--	Симферополь	1	0	0
2022-08-27	поиск	--	Смоленск	2	0	0
2022-08-27	поиск	--	Сочи	3	0	0
2022-08-27	поиск	--	Ставрополь	4	0	0
2022-08-27	поиск	--	Ставропольский край	5	0	0
2022-08-27	поиск	--	Сургут	1	1	45450000
2022-08-27	поиск	--	Сыктывкар	1	0	0
2022-08-27	поиск	--	Тверская область	1	0	0
2022-08-27	поиск	--	Томск	1	0	0
2022-08-27	поиск	--	Томская область	1	0	0
2022-08-27	поиск	--	Тосненский район	1	0	0
2022-08-27	поиск	--	Тула	2	0	0
2022-08-27	поиск	--	Тульская область	2	0	0
2022-08-27	поиск	--	Тюмень	4	0	0
2022-08-27	поиск	--	Тюменская область	2	0	0
2022-08-27	поиск	--	Ульяновск	1	0	0
2022-08-27	поиск	--	Уфа	6	0	0
2022-08-27	поиск	--	Хабаровск	5	0	0
2022-08-27	поиск	--	Хасавюрт	1	0	0
2022-08-27	поиск	--	Химки	1	0	0
2022-08-27	поиск	--	Чебоксары	2	0	0
2022-08-27	поиск	--	Челябинск	1	0	0
2022-08-27	поиск	--	Челябинская область	2	0	0
2022-08-27	поиск	--	Череповец	1	0	0
2022-08-27	поиск	--	Черкесск	1	0	0
2022-08-27	поиск	--	Чеченская Республика	3	0	0
2022-08-27	поиск	--	Щелково	1	1	70630000
2022-08-27	поиск	--	Энгельс	1	0	0
2022-08-27	поиск	--	Юрга	1	0	0
2022-08-27	поиск	--	Ямало-Ненецкий автономный округ	1	0	0
2022-08-27	рся	--	Абакан	3	0	0
2022-08-27	рся	--	Азия	1	0	0
2022-08-27	рся	--	Азов	1	0	0
2022-08-27	рся	--	Александров	2	0	0
2022-08-27	рся	--	Алексеевка	3	0	0
2022-08-27	рся	--	Алексеевский район	1	0	0
2022-08-27	рся	--	Алтайский край	19	1	2890000
2022-08-27	рся	--	Алушта	4	0	0
2022-08-27	рся	--	Альметьевск	2	0	0
2022-08-27	рся	--	Амурск	1	0	0
2022-08-27	рся	--	Амурский район	1	0	0
2022-08-27	рся	--	Анапа	5	0	0
2022-08-27	рся	--	Ангарск	10	0	0
2022-08-27	рся	--	Арзамас	1	0	0
2022-08-27	рся	--	Армавир	3	0	0
2022-08-27	рся	--	Армянск	1	0	0
2022-08-27	рся	--	Арсеньев	3	0	0
2022-08-27	рся	--	Артём	2	0	0
2022-08-27	рся	--	Архангельск	2	0	0
2022-08-27	рся	--	Архангельская область	14	1	6270000
2022-08-27	рся	--	Астрахань	5	1	6440000
2022-08-27	рся	--	Астраханская область	2	0	0
2022-08-27	рся	--	Африка	1	0	0
2022-08-27	рся	--	Ахтубинск	1	0	0
2022-08-27	рся	--	Ахтубинский район	2	0	0
2022-08-27	рся	--	Ачинск	7	0	0
2022-08-27	рся	--	Балаково	6	0	0
2022-08-27	рся	--	Балашиха	4	0	0
2022-08-27	рся	--	Барнаул	9	0	0
2022-08-27	рся	--	Бахчисарай	2	0	0
2022-08-27	рся	--	Бахчисарайский район	1	0	0
2022-08-27	рся	--	Белгород	7	0	0
2022-08-27	рся	--	Белгородская область	15	0	0
2022-08-27	рся	--	Белово	3	0	0
2022-08-27	рся	--	Белокалитвинский район	1	0	0
2022-08-27	рся	--	Белорецк	4	0	0
2022-08-27	рся	--	Белорецкий район	1	0	0
2022-08-27	рся	--	Бердск	6	0	0
2022-08-27	рся	--	Березники	2	0	0
2022-08-27	рся	--	Берёзовский (Свердловская область)	1	0	0
2022-08-27	рся	--	Бийск	5	0	0
2022-08-27	рся	--	Благовещенск	10	0	0
2022-08-27	рся	--	Амурская область	8	0	0
2022-08-27	рся	--	Болгария	2	0	0
2022-08-27	рся	--	Братск	5	0	0
2022-08-27	рся	--	Брянск	4	0	0
2022-08-27	рся	--	Брянская область	15	0	0
2022-08-27	рся	--	Бугульма	4	1	20410000
2022-08-27	рся	--	Будённовск	5	1	16730000
2022-08-27	рся	--	Бузулук	3	0	0
2022-08-27	рся	--	Буйнакск	5	1	32830000
2022-08-27	рся	--	Великий Новгород	2	0	0
2022-08-27	рся	--	Новгородская область	2	0	0
2022-08-27	рся	--	Великий Устюг	18	0	0
2022-08-27	рся	--	Владивосток	9	1	12760000
2022-08-27	рся	--	Владикавказ	17	0	0
2022-08-27	рся	--	Владимир	14	0	0
2022-08-27	рся	--	Владимирская область	8	1	9140000
2022-08-27	рся	--	Волгоград	12	1	19950000
2022-08-27	рся	--	Волгоградская область	26	0	0
2022-08-27	рся	--	Волгодонск	1	0	0
2022-08-27	рся	--	Волжский	2	0	0
2022-08-27	рся	--	Вологда	6	0	0
2022-08-27	рся	--	Вологодская область	4	0	0
2022-08-27	рся	--	Воркута	3	0	0
2022-08-27	рся	--	Воронеж	7	0	0
2022-08-27	рся	--	Воронежская область	27	1	8220000
2022-08-27	рся	--	Воскресенск	4	0	0
2022-08-27	рся	--	Всеволожск	3	0	0
2022-08-27	рся	--	Всеволожский район	2	0	0
2022-08-27	рся	--	Выборгский район	1	0	0
2022-08-27	рся	--	Вышний Волочёк	3	0	0
2022-08-27	рся	--	Вязьма	5	0	0
2022-08-27	рся	--	Геленджик	2	0	0
2022-08-27	рся	--	Георгиевск	1	0	0
2022-08-27	рся	--	Германия	3	0	0
2022-08-27	рся	--	Горловка	1	0	0
2022-08-27	рся	--	Горно-Алтайск	1	0	0
2022-08-27	рся	--	Богородский (городской округ)	3	0	0
2022-08-27	рся	--	Истра (городской округ)	2	0	0
2022-08-27	рся	--	Красногорск (городской округ)	4	0	0
2022-08-27	рся	--	Люберцы (городской округ)	3	1	11800000
2022-08-27	рся	--	Чехов (городской округ)	1	1	10590000
2022-08-27	рся	--	Гродно и область	1	0	0
2022-08-27	рся	--	Грозный	38	0	0
2022-08-27	рся	--	Губкин	1	0	0
2022-08-27	рся	--	Гуково	2	0	0
2022-08-27	рся	--	Дальний Восток	9	0	0
2022-08-27	рся	--	Дербент	13	1	14110000
2022-08-27	рся	--	Джанкой	1	0	0
2022-08-27	рся	--	Дзержинск (Нижегородская область)	1	0	0
2022-08-27	рся	--	Димитровград	3	0	0
2022-08-27	рся	--	Дмитров	2	0	0
2022-08-27	рся	--	Дмитровский городской округ	2	0	0
2022-08-27	рся	--	Донецк	4	0	0
2022-08-27	рся	--	Евпатория	8	0	0
